date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:27:01	5776/5776	---M--	200	added ('OK')	image/jpeg	etag:CIrxxa7jxOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590265544109-W8AH7GFNDJPI8O30083V/2014_10_sportsnet_101621_1.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590265544109-W8AH7GFNDJPI8O30083V/2014_10_sportsnet_101621_19f6a.jpg	(from https://themarcus.com/portfolio/demar-derozan)
19:27:01	6854/6854	---M--	200	added ('OK')	image/jpeg	etag:CKuShq7jxOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590265545018-8C4XXNDLBILU1WB1L7HR/2014_10_sportsnet_101800.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590265545018-8C4XXNDLBILU1WB1L7HR/2014_10_sportsnet_1018009f6a.jpg	(from https://themarcus.com/portfolio/demar-derozan)
19:27:02	6136/6136	---M--	200	added ('OK')	image/jpeg	etag:CPrEy6zjxOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590265546392-VFJVKCP6JEM6FG4HZKRK/DEROZAN_101470_F_1.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590265546392-VFJVKCP6JEM6FG4HZKRK/DEROZAN_101470_F_19f6a.jpg	(from https://themarcus.com/portfolio/demar-derozan)
19:27:02	34471/34471	---M--	200	added ('OK')	image/jpeg	etag:CIGcp7jW6O4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613281634797-UAWUQUV3OO8A44Y2M0LU/2014_10_sportsnet_101326_Alt_2.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613281634797-UAWUQUV3OO8A44Y2M0LU/2014_10_sportsnet_101326_Alt_29f6a.jpg	(from https://themarcus.com/portfolio/demar-derozan)
19:27:03	5544/5544	---M--	200	added ('OK')	image/jpeg	etag:CKuZzrH8x+sCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590266593191-LOTJDOMGYHHLYXG3VJPX/10_KAYLA_2770-2b.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590266593191-LOTJDOMGYHHLYXG3VJPX/10_KAYLA_2770-2b9f6a.jpg	(from https://themarcus.com/portfolio/demar-derozan)
19:27:03	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Thu,%2027%20Oct%202022%2014:27:20%20GMT	http://static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/5eb9d746e8733119958aace3/1590266665504/10_KAYLA_2770-2b.jpg?format=1500w	E:/waheed/project_website/static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/5eb9d746e8733119958aace3/1590266665504/10_KAYLA_2770-2b26f7.jpg	(from https://themarcus.com/portfolio/kayla-kyle-moffat)
19:27:04	152428/152428	---M--	200	added ('OK')	image/jpeg	etag:CNK817H8x+sCEAE=	https://images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1590266593191-LOTJDOMGYHHLYXG3VJPX/10_KAYLA_2770-2b.jpg?format=1500w&content-type=image%2Fjpeg	E:/waheed/project_website/images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1590266593191-LOTJDOMGYHHLYXG3VJPX/10_KAYLA_2770-2b43a3.jpg	(from https://themarcus.com/portfolio/kayla-kyle-moffat)
19:27:04	4940/4940	---M--	200	added ('OK')	image/jpeg	etag:CNP78KvjxOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590266626713-7OLHU2273F9X0MFPO3B6/10_KAYLA_2830-R1.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590266626713-7OLHU2273F9X0MFPO3B6/10_KAYLA_2830-R19f6a.jpg	(from https://themarcus.com/portfolio/kayla-kyle-moffat)
19:27:05	4889/4889	---M--	200	added ('OK')	image/jpeg	etag:CJn3g/PixOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590266624867-PEN6IIFGXS33FLRWX65D/10_KAYLA_2944.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590266624867-PEN6IIFGXS33FLRWX65D/10_KAYLA_29449f6a.jpg	(from https://themarcus.com/portfolio/kayla-kyle-moffat)
19:27:05	7096/7096	---M--	200	added ('OK')	image/jpeg	etag:CKy5p6zjxOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590266625715-AVIKVZ56SH07BWD47B77/10_KAYLA_3404.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590266625715-AVIKVZ56SH07BWD47B77/10_KAYLA_34049f6a.jpg	(from https://themarcus.com/portfolio/kayla-kyle-moffat)
19:27:06	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Thu,%2027%20Oct%202022%2014:27:22%20GMT	http://static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/5eb454f84d4efe4472edfbeb/1613456776497/MEA10200625.JPG?format=1500w	E:/waheed/project_website/static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/5eb454f84d4efe4472edfbeb/1613456776497/MEA1020062526f7.JPG	(from https://themarcus.com/portfolio/sang-jeong-lee)
19:27:06	36233/36233	---M--	200	added ('OK')	image/jpeg	etag:CJbBttvi7e4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613456724151-TGPE2FFHB5RCCPHG8I8M/MEA10200625.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613456724151-TGPE2FFHB5RCCPHG8I8M/MEA102006259f6a.jpg	(from https://themarcus.com/portfolio/kayla-kyle-moffat)
19:27:07	7567/7567	---M--	200	added ('OK')	image/jpeg	etag:CJ6/y7D8x+sCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268394438-QECYF1N0ELOFPF6PDGLN/_D4_2669-1.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268394438-QECYF1N0ELOFPF6PDGLN/_D4_2669-19f6a.jpg	(from https://themarcus.com/portfolio/sang-jeong-lee)
19:27:07	8718/8718	---M--	200	added ('OK')	image/jpeg	etag:CPmz8/PixOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268395741-QWH45RYZ11O3OGQ423BY/_D4_3612-2.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268395741-QWH45RYZ11O3OGQ423BY/_D4_3612-29f6a.jpg	(from https://themarcus.com/portfolio/sang-jeong-lee)
19:27:08	7394/7394	---M--	200	added ('OK')	image/jpeg	etag:CJXRmc7jxOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268412224-A98JT8DSJ9N04ZDLVXLN/MEA10200611.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268412224-A98JT8DSJ9N04ZDLVXLN/MEA102006119f6a.jpg	(from https://themarcus.com/portfolio/sang-jeong-lee)
19:27:08	850506/850506	---M--	200	added ('OK')	image/jpeg	etag:CLv2uNvi7e4CEAE=	https://images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1613456724151-TGPE2FFHB5RCCPHG8I8M/MEA10200625.JPG?format=1500w&content-type=image%2Fjpeg	E:/waheed/project_website/images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1613456724151-TGPE2FFHB5RCCPHG8I8M/MEA1020062543a3.jpg	(from https://themarcus.com/portfolio/sang-jeong-lee)
19:27:08	5673/5673	---M--	200	added ('OK')	image/jpeg	etag:CLavsa3jxOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268406783-AK8ZVPUQJY41XK0CH2Q0/MEA10200615.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268406783-AK8ZVPUQJY41XK0CH2Q0/MEA102006159f6a.jpg	(from https://themarcus.com/portfolio/sang-jeong-lee)
19:27:09	6214/6214	---M--	200	added ('OK')	image/jpeg	etag:CMbJm6vjxOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268433973-V6QQMKMYB4N23ZX0W457/MEA10200617.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268433973-V6QQMKMYB4N23ZX0W457/MEA102006179f6a.jpg	(from https://themarcus.com/portfolio/sang-jeong-lee)
19:27:09	10059/10059	---M--	200	added ('OK')	image/jpeg	etag:CPqw283jxOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268428635-S8C7GFLQPCEYCOBOSWU8/MEA10200618.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268428635-S8C7GFLQPCEYCOBOSWU8/MEA102006189f6a.jpg	(from https://themarcus.com/portfolio/sang-jeong-lee)
19:27:09	5941/5941	---M--	200	added ('OK')	image/jpeg	etag:CJ26w/PixOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268423211-4O2B3JEW7H6FENZA66UF/MEA10200619.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268423211-4O2B3JEW7H6FENZA66UF/MEA102006199f6a.jpg	(from https://themarcus.com/portfolio/sang-jeong-lee)
19:27:09	5497/5497	---M--	200	added ('OK')	image/jpeg	etag:CMDf3s7jxOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268430771-KOTXVQ9S5GTBNC8RXDR8/MEA10200620.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268430771-KOTXVQ9S5GTBNC8RXDR8/MEA102006209f6a.jpg	(from https://themarcus.com/portfolio/sang-jeong-lee)
19:27:10	5190/5190	---M--	200	added ('OK')	image/jpeg	etag:CJ3bwb7jxOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268432134-UO89O3FXMUP42ULVPGCQ/MEA10200627.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268432134-UO89O3FXMUP42ULVPGCQ/MEA102006279f6a.jpg	(from https://themarcus.com/portfolio/sang-jeong-lee)
19:27:10	6223/6223	---M--	200	added ('OK')	image/jpeg	etag:CM6J6qz8x+sCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268449018-GCU400D6C5SKFSRIBP3E/MEA10200629.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268449018-GCU400D6C5SKFSRIBP3E/MEA102006299f6a.jpg	(from https://themarcus.com/portfolio/sang-jeong-lee)
19:27:10	5700/5700	---M--	200	added ('OK')	image/jpeg	etag:CPL586/8x+sCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268447640-DU99PV2XHUKQC0HYUX0I/MEA10200632.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268447640-DU99PV2XHUKQC0HYUX0I/MEA102006329f6a.jpg	(from https://themarcus.com/portfolio/sang-jeong-lee)
19:27:10	8458/8458	---M--	200	added ('OK')	image/jpeg	etag:CJCks8/jxOsCEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268449194-UN5SEKBG4PRXKC9ILBCS/MEA10200634.JPG?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1590268449194-UN5SEKBG4PRXKC9ILBCS/MEA102006349f6a.jpg	(from https://themarcus.com/portfolio/sang-jeong-lee)
19:27:11	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Thu,%2027%20Oct%202022%2014:27:28%20GMT	http://static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/603b2e8be6e7b15cb2f5ee5d/1614577840296/FB_EchoArena_Vertical.jpg?format=1500w	E:/waheed/project_website/static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/603b2e8be6e7b15cb2f5ee5d/1614577840296/FB_EchoArena_Vertical26f7.jpg	(from https://themarcus.com/portfolio/oculus-quest)
19:27:11	45098/45098	---M--	200	added ('OK')	image/jpeg	etag:CNa6yJGzju8CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1614577825985-YVMMYWYGKLLZX54YNSZG/FB_EchoArena_Vertical.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1614577825985-YVMMYWYGKLLZX54YNSZG/FB_EchoArena_Vertical9f6a.jpg	(from https://themarcus.com/portfolio/sang-jeong-lee)
19:27:12	216651/216651	---M--	200	added ('OK')	image/jpeg	etag:CP6gxZGzju8CEAE=	https://images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1614577825985-YVMMYWYGKLLZX54YNSZG/FB_EchoArena_Vertical.jpg?format=1500w&content-type=image%2Fjpeg	E:/waheed/project_website/images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1614577825985-YVMMYWYGKLLZX54YNSZG/FB_EchoArena_Vertical43a3.jpg	(from https://themarcus.com/portfolio/oculus-quest)
19:27:12	15759/15759	---M--	200	added ('OK')	image/jpeg	etag:COKtmt3xi+8CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/2cee9e3a-f4f9-41c1-b675-75db967b6f3e/BeatSaber_Horizontal.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/2cee9e3a-f4f9-41c1-b675-75db967b6f3e/BeatSaber_Horizontal9f6a.jpg	(from https://themarcus.com/portfolio/oculus-quest)
19:27:12	20749/20749	---M--	200	added ('OK')	image/jpeg	etag:CPPC7N3xi+8CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/97a743bd-dca1-4b53-aef6-840be01e936d/BeatSaber_Male.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/97a743bd-dca1-4b53-aef6-840be01e936d/BeatSaber_Male9f6a.jpg	(from https://themarcus.com/portfolio/oculus-quest)
19:27:13	19593/19593	---M--	200	added ('OK')	image/jpeg	etag:CPq/5N3xi+8CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/832bb920-aa60-42d6-b723-05c982260ba6/Creed.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/832bb920-aa60-42d6-b723-05c982260ba6/Creed9f6a.jpg	(from https://themarcus.com/portfolio/oculus-quest)
19:27:13	22263/22263	---M--	200	added ('OK')	image/jpeg	etag:CImh2t7xi+8CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/711ac041-6cb2-4562-9bfc-263fe97c946b/Dead%26Buried2.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/711ac041-6cb2-4562-9bfc-263fe97c946b/Dead&Buried29f6a.jpg	(from https://themarcus.com/portfolio/oculus-quest)
19:27:14	15587/15587	---M--	200	added ('OK')	image/jpeg	etag:CJGQmN3xi+8CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/41c9aaab-5dd4-4bdc-adb3-100bb9ae96a3/Moss.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/41c9aaab-5dd4-4bdc-adb3-100bb9ae96a3/Moss9f6a.jpg	(from https://themarcus.com/portfolio/oculus-quest)
19:27:16	15454/15454	---M--	200	added ('OK')	image/jpeg	etag:CIP8qN7xi+8CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/19e7fb2b-88b2-4304-b68f-adada5f454c4/VaderImmortal_Horizontal.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/19e7fb2b-88b2-4304-b68f-adada5f454c4/VaderImmortal_Horizontal9f6a.jpg	(from https://themarcus.com/portfolio/oculus-quest)
19:27:16	20884/20884	---M--	200	added ('OK')	image/jpeg	etag:CIqZxt7xi+8CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/3c66db45-2b85-4fa1-adbf-7416e35aa695/RoboRecall_Vertical.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/3c66db45-2b85-4fa1-adbf-7416e35aa695/RoboRecall_Vertical9f6a.jpg	(from https://themarcus.com/portfolio/oculus-quest)
19:27:17	20676/20676	---M--	200	added ('OK')	image/jpeg	etag:CKjNyvPxi+8CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/9b7c66e9-af07-4151-b59c-5a7739e43e86/VaderImmortal_Vertical.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/9b7c66e9-af07-4151-b59c-5a7739e43e86/VaderImmortal_Vertical9f6a.jpg	(from https://themarcus.com/portfolio/oculus-quest)
19:27:20	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Thu,%2027%20Oct%202022%2014:27:35%20GMT	http://static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/60286e23ee6eb17bd7ac1728/1614491275481/20171208_SS_03_0912_1.jpg?format=1500w	E:/waheed/project_website/static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/60286e23ee6eb17bd7ac1728/1614491275481/20171208_SS_03_0912_126f7.jpg	(from https://themarcus.com/portfolio/arch-motorcycle)
19:27:20	31932/31932	---M--	200	added ('OK')	image/jpeg	etag:CNnm6azwi+8CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1614491181759-BAW3RNKZ677JOMUOE9MG/20171208_SS_03_0912_1.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1614491181759-BAW3RNKZ677JOMUOE9MG/20171208_SS_03_0912_19f6a.jpg	(from https://themarcus.com/portfolio/oculus-quest)
19:27:21	25163/25163	---M--	200	added ('OK')	image/jpeg	etag:CLvcw6CO6O4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613262258636-CRLNIUCTOU6QOCDVWUHF/20171208_SS_04_1004.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613262258636-CRLNIUCTOU6QOCDVWUHF/20171208_SS_04_10049f6a.jpg	(from https://themarcus.com/portfolio/arch-motorcycle)
19:27:21	193154/193154	---M--	200	added ('OK')	image/jpeg	etag:CMyI6azwi+8CEAE=	https://images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1614491181759-BAW3RNKZ677JOMUOE9MG/20171208_SS_03_0912_1.jpg?format=1500w&content-type=image%2Fjpeg	E:/waheed/project_website/images.squarespace-cdn.com/content/5e8f5d9bae8f137fbc83492a/1614491181759-BAW3RNKZ677JOMUOE9MG/20171208_SS_03_0912_143a3.jpg	(from https://themarcus.com/portfolio/arch-motorcycle)
19:27:22	33495/33495	---M--	200	added ('OK')	image/jpeg	etag:CL6HraOO6O4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613262263809-EAPKDRLMYEC81RLMS0BB/20171208_SS_03_0951_02_1.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613262263809-EAPKDRLMYEC81RLMS0BB/20171208_SS_03_0951_02_19f6a.jpg	(from https://themarcus.com/portfolio/arch-motorcycle)
19:27:22	24175/24175	---M--	200	added ('OK')	image/jpeg	etag:CJa/tqKO6O4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613262260895-P1L2FYQXOO101BX2NBUL/20171208_SS_02_Method143_0709_2_1.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613262260895-P1L2FYQXOO101BX2NBUL/20171208_SS_02_Method143_0709_2_19f6a.jpg	(from https://themarcus.com/portfolio/arch-motorcycle)
19:27:22	38638/38638	---M--	200	added ('OK')	image/jpeg	etag:CLTJgqOO6O4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613262263487-5OYZTW1MLXE5C4ORJGHY/20171208_SS_01_0264_02_1.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613262263487-5OYZTW1MLXE5C4ORJGHY/20171208_SS_01_0264_02_19f6a.jpg	(from https://themarcus.com/portfolio/arch-motorcycle)
19:27:23	28101/28101	---M--	200	added ('OK')	image/jpeg	etag:CLmxzqGO6O4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613262260601-1BO3DQ2MIF1XTGSRG6WS/143_R2_05_1.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613262260601-1BO3DQ2MIF1XTGSRG6WS/143_R2_05_19f6a.jpg	(from https://themarcus.com/portfolio/arch-motorcycle)
19:27:23	29366/29366	---M--	200	added ('OK')	image/jpeg	etag:CLP3+aOO6O4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613262264817-6QC5LN31V0RXW8ABTL72/20171208_SS_02_Method143_0593_03_1.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613262264817-6QC5LN31V0RXW8ABTL72/20171208_SS_02_Method143_0593_03_19f6a.jpg	(from https://themarcus.com/portfolio/arch-motorcycle)
19:27:24	40397/40397	---M--	200	added ('OK')	image/jpeg	etag:CNnapL7wi+8CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/73fb2015-e8ba-4afa-9189-6c77b6ab61f1/20171208_SS_02_Method143_0669_03_1.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/73fb2015-e8ba-4afa-9189-6c77b6ab61f1/20171208_SS_02_Method143_0669_03_19f6a.jpg	(from https://themarcus.com/portfolio/arch-motorcycle)
19:27:24	33315/33315	---M--	200	added ('OK')	image/jpeg	etag:CKeL7ZrJ6O4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613278082139-BUV2TLWX83FLYRJ8S0IS/Wade_301-B.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613278082139-BUV2TLWX83FLYRJ8S0IS/Wade_301-B9f6a.jpg	(from https://themarcus.com/portfolio/arch-motorcycle)
19:27:26	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Thu,%2027%20Oct%202022%2014:27:42%20GMT	http://static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/6028ab5650844d2ed0cac669/1613286243012/Wade_301-B.jpg?format=1500w	E:/waheed/project_website/static1.squarespace.com/static/5e8f5d9bae8f137fbc83492a/5e8f5e1e8efd1f069d7a959a/6028ab5650844d2ed0cac669/1613286243012/Wade_301-B.1d426f7.delayed	(from https://themarcus.com/portfolio/dwyane-wade)
19:27:26	6483840/6483840	---M--	200	added ('OK')	image/jpeg	etag:CIvsx+Lxi+8CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/5f90ba1b-13de-4054-8a18-ba1bba481c4d/Oculus-SUPERHOT.jpeg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/5f90ba1b-13de-4054-8a18-ba1bba481c4d/Oculus-SUPERHOT9f6a.jpg	(from https://themarcus.com/portfolio/oculus-quest)
19:27:31	45223/45223	---M-Z	200	added ('OK')	text/javascript	etag:%22a0aa1732f32520a3e92961d1081cb96b%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-3a6373900c35ffd1b4d97-min.en-US.js	E:/waheed/project_website/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-3a6373900c35ffd1b4d97-min.en-US.js	(from https://themarcus.com/portfolio/dwyane-wade)
19:27:31	53246/53246	---M--	200	added ('OK')	image/jpeg	etag:CP36pbTJ6O4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613278136839-NC2PPPPRULL5U3D1WC7L/NSAJORG10021a06bFME-2.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613278136839-NC2PPPPRULL5U3D1WC7L/NSAJORG10021a06bFME-29f6a.jpg	(from https://themarcus.com/portfolio/dwyane-wade)
19:27:32	24589/24589	---M--	200	added ('OK')	image/jpeg	etag:CPnb3LPJ6O4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613278134116-HKMPMJL3EGMYV8YQXJ4Q/Wade_256.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613278134116-HKMPMJL3EGMYV8YQXJ4Q/Wade_2569f6a.jpg	(from https://themarcus.com/portfolio/dwyane-wade)
19:27:32	28727/28727	---M--	200	added ('OK')	image/jpeg	etag:COiy1rXJ6O4CEAE=	https://images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613278138279-ICTMG0M4WG27UHRILZBA/Wade_267-Edit.jpg?format=50w	E:/waheed/project_website/images.squarespace-cdn.com/content/v1/5e8f5d9bae8f137fbc83492a/1613278138279-ICTMG0M4WG27UHRILZBA/Wade_267-Edit9f6a.jpg	(from https://themarcus.com/portfolio/dwyane-wade)
